name,ra,dec,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z,yAperMag3_AB,yAperMag3Err_AB
SDSS J104525.58+000744.3,161.35662164409604,0.12899917457365956,19.725046,0.038288817,17.069082,0.018543478,15.9131975,0.010596647,15.500955,0.015795814,15.271295,0.0141521925,15.1848,0.0030665495
SDSS J104529.53+000512.4,161.37307927589822,0.08679480644289427,20.485172,0.062249325,19.13685,0.020401724,18.550549,0.012756854,18.309671,0.01781261,18.188597,0.031086795,18.1994,0.019647993
SDSS J104533.26+000349.8,161.38861818277232,0.06384756887549384,16.744087,0.019299107,15.220536,0.01794882,14.6889515,0.011532437,14.529363,0.0098683955,14.4457655,0.01349114,14.4696,0.0018720191
SDSS J104539.29+001133.2,161.41371874842554,0.1925710790414412,18.088621,0.022102376,16.73264,0.01807817,16.25123,0.011682898,16.104055,0.010070915,16.02191,0.014577005,16.0967,0.004200337
SDSS J104547.07+001129.9,161.4461529389343,0.1916564238971806,17.30928,0.020069657,16.271944,0.018017298,15.920114,0.011632003,15.782703,0.010000668,15.741806,0.014209554,15.8379,0.0036787402
SDSS J104555.38+000916.6,161.4807899572767,0.15462471567582614,18.34204,0.023032181,17.130869,0.018156787,16.713886,0.0118023055,16.5574,0.0102165975,16.494389,0.015521377,16.5693,0.0054659965
SDSS J104538.09+000003.4,161.4087116337921,9.692913237383255E-4,19.301414,0.030198809,18.36481,0.018781068,18.143715,0.012707163,17.990824,0.011843246,17.946415,0.026322069,18.0709,0.018848334
SDSS J104539.63+000732.0,161.41513089923336,0.12557951780036247,20.339867,0.05508653,19.35096,0.020605154,18.95872,0.014800687,18.800716,0.015473586,18.780668,0.047754303,18.8585,0.03345557
SDSS J104540.95+000554.4,161.4206530387831,0.0984672774684273,19.416582,0.032590814,17.571411,0.018294105,16.892675,0.011845755,16.638393,0.010261208,16.51916,0.015581717,16.5583,0.00541935
SDSS J104541.03+000708.7,161.4209690515388,0.1190859454723342,19.752909,0.038445722,17.931293,0.018463276,17.265322,0.012015023,17.02051,0.010493479,16.929356,0.0171021,16.9596,0.0068163523
SDSS J104542.69+000900.2,161.42790222808668,0.15006686294932012,20.772194,0.07515748,19.067307,0.019844579,18.496222,0.013531886,18.295404,0.012697938,18.187529,0.031065024,18.3131,0.016605861
SDSS J104544.75+001227.5,161.43648856615553,0.20765142805146997,20.277588,0.05484057,19.256767,0.020338153,18.860943,0.014631193,18.684237,0.014744384,18.549536,0.040517066,18.7079,0.022323033
SDSS J104545.60+000513.1,161.44001882525487,0.08697324594203502,19.359663,0.031762544,18.191185,0.018643714,17.812216,0.012416854,17.628696,0.011168991,17.563625,0.021534095,17.7371,0.011127965
SDSS J104602.72+000311.1,161.51135647036278,0.05309293206908278,20.842276,0.07924135,18.314983,0.01875937,17.174467,0.011991351,16.65763,0.010241386,16.364838,0.015142451,16.4695,0.0053713643
SDSS J104604.41+000319.8,161.5183985144684,0.055504903359104296,21.569452,0.14151552,19.818129,0.022796584,19.22457,0.016573701,19.002571,0.017154722,18.948711,0.05346693,18.9661,0.028919837
SDSS J104607.59+000857.5,161.53165892512322,0.14931834283191842,20.863216,0.08031538,20.018578,0.02401648,19.70927,0.02079775,19.542803,0.0233773,19.436375,0.08109983,19.6502,0.049589712
SDSS J104539.39+001030.3,161.41414420753355,0.1751016943520496,21.667177,0.15606856,20.305708,0.026680456,19.703653,0.019971706,19.396,0.021405248,19.128832,0.06388071,19.3298,0.049200743
SDSS J104546.26+000844.6,161.4427770472911,0.14574551638810845,21.575216,0.1426176,20.94995,0.03691981,20.823166,0.04171542,20.632908,0.055022333,20.247929,0.16565064,20.5883,0.107702956
SDSS J104547.81+000439.0,161.4492201157894,0.07751962058890847,21.737608,0.1629979,20.71445,0.032358635,20.389433,0.029650437,20.310495,0.041691296,20.245384,0.16321409,20.452,0.095400035
SDSS J104553.70+000623.4,161.473789812961,0.10650275292256188,21.401947,0.12270992,20.592188,0.028929526,20.30609,0.028630586,20.160816,0.037353653,20.229115,0.1605562,20.1632,0.07420842
SDSS J104553.83+001111.6,161.47432114834947,0.18657925493007305,20.375002,0.057586838,20.437859,0.028137766,20.20104,0.027046334,20.219952,0.039236955,20.34144,0.18037805,20.8252,0.13289702
SDSS J104603.31+000518.7,161.51382153997196,0.08855425876514335,21.302992,0.11394227,20.191362,0.02565005,19.844936,0.022087868,19.712717,0.026986951,19.672821,0.100336395,19.8975,0.059063092
SDSS J104603.95+000708.9,161.5164816011648,0.11916011531662753,21.877525,0.18253249,20.569424,0.030039208,19.910576,0.022819825,19.631702,0.0252991,19.514029,0.08553275,19.5359,0.04359076
SDSS J104605.02+000709.6,161.52094160672294,0.11935872809121752,21.89294,0.18517244,21.50944,0.054383475,21.143967,0.05553278,20.730263,0.06036233,20.052467,0.13646443,20.465,0.10085505
SDSS J104555.72+000417.8,161.48217226246726,0.07162518456200248,18.677383,0.024949024,17.616173,0.018315922,17.415255,0.01210951,17.30556,0.010752593,17.312414,0.019271815,17.4743,0.009367842
SDSS J104556.92+000326.0,161.48719211356178,0.057224210382638696,18.017212,0.021726148,16.734707,0.0180777,16.31693,0.011694732,16.075663,0.010063592,15.974811,0.014452016,16.0614,0.0041339323
SDSS J104531.86+000408.2,161.38277679060263,0.06894495349169406,19.973074,0.042166382,18.188711,0.018632138,17.516092,0.012151763,17.289865,0.010723302,17.1343,0.018275151,17.1376,0.009316755
SDSS J104533.42+001029.7,161.38926066221515,0.17493009157027295,19.624895,0.03633649,17.062202,0.018142562,15.900302,0.011626611,15.500518,0.00995431,15.252111,0.013815873,15.1742,0.003069041
SDSS J104534.15+000752.2,161.39233298378963,0.13117133537511602,20.886059,0.082142025,19.644756,0.021752836,19.1814,0.01596949,19.050201,0.017463477,18.896324,0.05276952,18.9679,0.03637708
SDSS J104534.82+000909.3,161.39508933046918,0.15258490599156777,20.007635,0.044666264,18.337019,0.018765718,17.562813,0.012210324,17.258173,0.010705255,17.060566,0.017880173,17.0358,0.008766264
SDSS J104535.27+000723.2,161.396962742286,0.12311143975898053,21.301905,0.1139965,18.807533,0.019341603,17.553177,0.012195205,17.056099,0.010518981,16.738653,0.016417112,16.655,0.0069405218
SDSS J104554.02+000645.5,161.47510297812352,0.1126526979007052,21.52311,0.1359247,18.935505,0.019709608,17.619038,0.012317505,16.529676,0.010233794,15.947149,0.014430343,15.7617,0.004104891
SDSS J104556.70+000702.3,161.48626313672247,0.11733119032588316,21.715128,0.15879387,19.574635,0.02145711,18.585201,0.013799986,18.1625,0.012434476,17.916065,0.025801565,17.9241,0.012659076
SDSS J104558.00+000933.7,161.49170649468311,0.15936388074424912,19.648623,0.036474288,18.254496,0.0186902,17.774267,0.0124324355,17.576855,0.011119913,17.511055,0.021037955,17.5871,0.010103561
SDSS J104614.71+001033.6,161.561326989313,0.17601129857449982,18.2685,0.021035785,16.595407,0.024525601,16.006964,0.016819086,15.765558,0.011808814,15.64373,0.01550335,15.6525,0.0034000468
SDSS J104615.21+001029.8,161.56338746366646,0.17494669870009466,20.18467,0.05424443,17.892988,0.031017534,16.999138,0.018933652,16.636694,0.013095058,16.415106,0.017652316,16.4059,0.0050716633
SDSS J104619.24+001038.1,161.58017821190828,0.1772701639634436,17.274109,0.018259369,15.811813,0.024158161,15.293551,0.015878957,15.08733,0.010110977,15.017586,0.014310486,14.9763,0.0027800011
SDSS J104629.62+000339.6,161.62343074195098,0.06102190230481943,18.457506,0.022091642,17.189426,0.024310086,16.739805,0.016055357,16.574564,0.010426563,16.524231,0.016147925,16.5792,0.006712022
SDSS J104633.50+001039.8,161.639620403366,0.17773344919844025,18.066648,0.019983452,16.207582,0.024182728,15.3685255,0.01588318,14.966527,0.010101024,14.77088,0.014220523,14.7092,0.00239994
SDSS J104632.78+001030.1,161.63660173604953,0.1750303774404395,21.373777,0.101041965,18.747177,0.025171503,17.312567,0.016242206,15.915588,0.0102181025,15.14098,0.014370558,14.8771,0.0026630196
SDSS J104639.61+000345.1,161.66507789161096,0.06254804730527287,18.430193,0.021856243,17.260128,0.024330234,17.315523,0.016250636,17.425816,0.011068128,17.480753,0.021117844,17.6044,0.013525464
SDSS J104611.56+001028.6,161.548201043608,0.17463404962023235,19.341442,0.030728241,18.358377,0.024769833,18.088102,0.01681825,17.945263,0.011941617,17.961664,0.027049148,17.9962,0.013618925
SDSS J104612.16+000658.2,161.55069719791106,0.11618443527741405,19.488146,0.032644503,17.428892,0.024352668,16.742971,0.016034089,16.513474,0.0104014585,16.350616,0.015703347,16.3943,0.0050477474
SDSS J104615.86+000943.2,161.5660849950325,0.16202011698501195,19.34346,0.030572342,17.4348,0.024338143,16.716858,0.016047584,16.408747,0.010371035,16.238386,0.015503531,16.2408,0.0046327133
SDSS J104622.02+000825.9,161.59178476102346,0.1405489627254241,20.27372,0.05217669,19.238947,0.025992522,18.860067,0.018382281,18.70332,0.015414585,18.554617,0.040696517,18.6447,0.02799145
SDSS J104623.43+000123.6,161.59765389422853,0.023228292063349646,21.983503,0.17536697,19.47484,0.026520688,18.349527,0.017190658,17.92765,0.011805633,17.675926,0.023271138,17.5816,0.012640888
SDSS J104628.81+000148.4,161.62004725265427,0.030126793741618647,20.313993,0.053159554,18.27808,0.024702892,17.385666,0.016284933,17.044262,0.010693124,16.833712,0.017191373,16.8023,0.0076103667
SDSS J104630.14+001056.2,161.62558487630835,0.18229370242840437,21.847315,0.18038763,20.110203,0.029615989,19.008596,0.018989887,18.517492,0.014427434,18.279623,0.03360814,18.291,0.02294623
SDSS J104630.40+001211.6,161.62670687974148,0.2032434330149953,20.812576,0.07877227,19.959953,0.029351758,19.602228,0.025139445,19.441938,0.028308801,19.38583,0.08160684,19.5,0.043971132
SDSS J104633.20+000455.5,161.6383538622037,0.08208858248347739,20.746428,0.07188289,18.006289,0.024581814,16.614107,0.016015328,15.8883915,0.010218022,15.480397,0.014570694,15.3507,0.0033934873
SDSS J104637.59+000600.7,161.65666334078986,0.10019669265207673,20.14984,0.04694902,17.517277,0.024391975,16.393854,0.015986137,15.967564,0.0102364,15.72062,0.014769481,15.6663,0.0039679236
SDSS J104641.49+000809.6,161.6729021969266,0.1360191684605051,20.904797,0.0800534,18.631107,0.02507347,17.657072,0.016435131,17.276472,0.01094125,17.04583,0.0181102,17.0381,0.009118006
SDSS J104641.58+000849.7,161.6732628547527,0.1471563014787192,19.829943,0.038223885,18.999613,0.025545951,18.656069,0.017624825,18.478096,0.013939284,18.464413,0.03737727,18.5751,0.028877044
SDSS J104641.67+000442.2,161.6736661491985,0.07839920742057108,20.54369,0.06120611,17.87953,0.024530403,16.592604,0.016024565,16.072445,0.010258699,15.746833,0.014794038,15.6694,0.0039718198
SDSS J104611.43+000009.5,161.54764317526258,0.002663666351804851,21.345427,0.11826582,20.208168,0.030508967,19.790617,0.024043046,19.68273,0.026060319,19.550632,0.08938403,19.8386,0.07573634
SDSS J104614.69+001120.6,161.5612125353247,0.18908296985220635,21.477837,0.1340552,20.454494,0.032849614,20.116531,0.028214302,19.89876,0.03128035,19.839626,0.11473602,20.0056,0.06688477
SDSS J104616.17+000704.1,161.56739668836622,0.1178226123065275,20.97327,0.08678324,20.867271,0.039264508,20.76841,0.042514544,20.526865,0.051170908,20.32209,0.17426072,20.529,0.10571565
SDSS J104620.66+000725.6,161.586098951941,0.12378285756143197,21.622896,0.14691551,20.566145,0.034437,20.268234,0.03059175,20.165249,0.038167965,19.716883,0.10250408,20.2595,0.08339597
SDSS J104623.32+000427.4,161.59719031203625,0.07430065992518786,21.2816,0.1124442,20.237144,0.031436026,19.850729,0.025599886,19.754309,0.029651579,19.691484,0.10464343,19.7801,0.08053941
SDSS J104632.55+000430.4,161.63563700052148,0.07512002822984888,21.611166,0.1433867,20.390385,0.032741375,19.896753,0.025325498,19.694553,0.026538007,19.465153,0.08286408,19.5799,0.061688308
SDSS J104632.78+000054.6,161.63660687162803,0.015166790827414504,21.46341,0.12787607,20.291357,0.031808775,19.721973,0.023772964,19.550665,0.023759617,19.479862,0.08504648,19.5014,0.044213656
SDSS J104642.56+000907.2,161.67736130855832,0.15201890874256974,21.366856,0.113954246,20.418306,0.032922585,20.091536,0.027804812,19.902891,0.03148774,19.638912,0.096362144,20.0554,0.071172446
SDSS J104627.45+000420.4,161.61440042544388,0.07233433409153107,17.048157,0.01786615,15.890073,0.024163699,15.474069,0.015889497,15.301794,0.010129046,15.264698,0.014433023,15.2648,0.0032318104
SDSS J104646.75+001020.9,161.69480673121421,0.17248810208528428,17.810394,0.017571619,16.748669,0.020020233,16.321224,0.009993482,16.112532,0.01127144,16.026943,0.015103022,16.0817,0.0050006122
SDSS J104652.23+000808.6,161.71766325198965,0.13572355960372542,17.743914,0.01734649,16.50443,0.019989515,16.075733,0.009942875,15.888965,0.011223326,15.799776,0.014799886,15.8605,0.0044029835
SDSS J104654.07+001148.7,161.72531518227237,0.1968738433646913,17.407711,0.016484559,16.475462,0.019992793,16.159393,0.00996922,16.03268,0.011258096,15.989769,0.015059126,16.0477,0.0042211525
SDSS J104653.61+001143.5,161.72339416640878,0.19543088017783233,20.171783,0.06861062,17.76649,0.053356588,16.779938,0.048742212,16.435225,0.041478414,16.230679,0.023182238,16.1876,0.00530843
SDSS J104707.86+000323.7,161.78278440465675,0.056591675806229196,16.501942,0.01515624,15.347959,0.019908514,14.893861,0.009814644,14.726487,0.011097823,14.672787,0.014129434,14.7258,0.0023839704
SDSS J104714.59+000856.6,161.8108312052139,0.14906950309585765,18.812046,0.022691008,17.130934,0.020101357,16.351974,0.010005401,16.089588,0.011257003,15.973953,0.015002577,15.9891,0.005065536
SDSS J104715.17+001211.2,161.81324246689275,0.2031291154388475,16.908484,0.015584865,15.971224,0.01994321,15.646375,0.00988096,15.501414,0.011163863,15.496011,0.014518458,15.5797,0.0040442487
SDSS J104718.30+000718.3,161.8262510576717,0.12176450905700584,17.86997,0.017684175,17.416214,0.020207318,17.307148,0.01050314,17.278646,0.011981193,17.373013,0.020326579,17.5063,0.013721691
SDSS J104718.51+000802.1,161.82715037386714,0.13392399005393427,18.18976,0.018910715,15.927926,0.019941634,15.004965,0.009817612,14.636043,0.01109349,14.46437,0.014074873,14.4293,0.0022126446
SDSS J104646.82+000833.7,161.69510459252263,0.1427022659053822,20.874855,0.078031056,18.630032,0.021168513,17.795324,0.011273325,17.468805,0.012382315,17.31381,0.02002623,17.3295,0.011131193
SDSS J104716.91+000304.8,161.82047654645152,0.05133821544565395,19.80248,0.036739144,17.764246,0.020327928,16.915384,0.010194239,16.602106,0.01142607,16.432959,0.015832376,16.4302,0.0051584695
SDSS J104621.86+000536.7,161.59109618667526,0.09354811676130513,21.314741,0.1163984,20.168318,0.030755017,19.977238,0.027028693,19.940685,0.040520117,19.728767,0.1106387,19.8716,0.060236823
SDSS J104717.73+000616.7,161.82387916968648,0.10466602479398134,21.837254,0.16329193,19.390488,0.022842063,18.45902,0.011967756,18.073164,0.013206399,17.832397,0.0249671,17.8676,0.01800042
SDSS J104646.01+001056.5,161.69174696837297,0.18237340334101462,21.120695,0.093545735,20.273718,0.028348217,19.941845,0.023981117,19.805916,0.03673544,19.659273,0.13374873,19.8804,0.061136913
SDSS J104647.70+000656.0,161.69875948050225,0.11556799596030697,21.113377,0.09279165,20.839594,0.03736602,20.516546,0.033846796,20.114422,0.037117463,19.860739,0.11670805,20.4276,0.14422436
SDSS J104649.23+000854.0,161.70512606986216,0.14833861833010215,21.764296,0.15644689,20.365488,0.029470127,19.869455,0.02161123,19.622929,0.025985684,19.484148,0.08463651,19.7025,0.052625574
SDSS J104650.68+000022.8,161.71118938722663,0.006341420487520892,21.698454,0.15725516,20.939589,0.040350582,20.62709,0.03682067,20.438488,0.04768014,20.284908,0.1684241,20.5319,0.14808482
SDSS J104651.03+000931.5,161.71263651157955,0.1587609133456228,21.749655,0.15362202,20.69794,0.03457519,20.41703,0.031488176,20.160896,0.038648434,19.87738,0.11875751,20.1901,0.08000666
SDSS J104654.58+001021.8,161.7274253933153,0.1727262828107876,21.340185,0.109517656,20.411705,0.030202385,20.047335,0.02433112,19.928284,0.032335103,19.810312,0.11155575,19.977,0.066439465
SDSS J104702.58+000523.9,161.76075804181693,0.08998095921992455,21.617186,0.13895006,20.640339,0.03424501,20.196024,0.027001591,20.042416,0.035094038,19.676722,0.09897023,20.2989,0.12624456
SDSS J104705.12+000121.6,161.77135140863174,0.02268180167262203,20.146,0.04751836,20.113565,0.027411055,19.729286,0.019953107,19.570797,0.024993986,19.638851,0.09596052,19.6108,0.068082854
SDSS J104705.40+000730.9,161.77253500622862,0.12527715523635116,21.864048,0.16754122,20.996117,0.04189767,20.508354,0.033973802,20.350588,0.04487568,19.789474,0.10878701,20.1429,0.11059986
SDSS J104609.14+000953.7,161.53811425153012,0.16492500982948052,21.156204,0.10134165,20.430668,0.032531057,20.208603,0.029565245,20.045506,0.034767173,20.07913,0.14121705,20.1239,0.096198566
SDSS J104609.34+001112.4,161.5389349695966,0.18679460012492927,21.395195,0.12493628,20.51125,0.033483025,20.308153,0.031511754,20.196804,0.036492944,20.0025,0.13223647,20.3377,0.08942804
SDSS J104611.63+000804.5,161.54849963621865,0.13459004977096325,18.186117,0.02084717,16.43443,0.024198765,15.810596,0.015907144,15.588125,0.010166861,15.464435,0.014557692,15.4551,0.0030786612
SDSS J104659.83+000624.4,161.7493236001628,0.10679473892170721,19.731537,0.035202786,18.001738,0.020390265,17.259035,0.010377111,16.980255,0.011626297,16.823994,0.01704575,16.7833,0.0076416396
SDSS J104700.81+000657.0,161.75339548034412,0.11584278655327726,20.986992,0.082619324,19.835598,0.024879962,19.529268,0.017847251,19.433172,0.022919264,19.48036,0.08363922,19.5731,0.06672833
SDSS J104701.74+000942.9,161.75728749917192,0.16193334139555574,20.370926,0.052065495,17.775253,0.020309603,16.53827,0.010054049,15.945716,0.011234514,15.593994,0.014600036,15.4653,0.0031100581
SDSS J104704.80+000022.3,161.77000557679253,0.0061953949727370505,19.102919,0.026628233,18.156101,0.020561509,17.759289,0.010817614,17.617373,0.012266667,17.57741,0.021956624,17.6913,0.014281065
SDSS J104706.54+000708.4,161.7772739330647,0.11901702399889877,20.885664,0.0759304,19.647516,0.02385674,19.160051,0.015049448,18.93328,0.017460158,18.795868,0.047610268,18.8893,0.037076768
SDSS J104706.78+000849.3,161.77825831509745,0.14705163501625468,20.592377,0.060754064,19.455366,0.022978893,18.945892,0.013701279,18.7556,0.016182272,18.664022,0.04304866,18.8299,0.035634127
SDSS J104707.55+000902.7,161.78147733452136,0.15076710116890935,19.317904,0.028006896,17.67042,0.020267585,17.054008,0.010261548,16.807037,0.011492929,16.726957,0.016674211,16.7435,0.0075133415
SDSS J104708.73+000310.7,161.7864095238715,0.05297604148398735,21.626165,0.13338347,18.83169,0.02169544,17.41568,0.010925371,16.276798,0.011583858,15.667456,0.014918842,15.4817,0.003527619
SDSS J104708.93+000032.8,161.7872262948956,0.009125072423144198,21.666288,0.15127945,19.342651,0.022681162,18.129637,0.011358813,17.623447,0.012278221,17.299463,0.019599637,17.2881,0.010719658
SDSS J104712.21+001118.8,161.80090814629312,0.1885763378066641,21.182775,0.09550418,20.090162,0.026932659,19.716263,0.019952951,19.527672,0.02433456,19.442669,0.08042939,19.7125,0.083999574
SDSS J104713.05+000939.5,161.80440115640718,0.16099223020000278,21.47156,0.119578786,18.816422,0.021309938,17.359407,0.010455576,16.496946,0.011386001,16.033604,0.015082569,15.8797,0.004752932
SDSS J104713.77+000444.2,161.80739265110327,0.07895972830719146,20.540634,0.059246514,19.723003,0.024424681,19.443512,0.017151136,19.348455,0.021747941,19.323938,0.07327611,19.4878,0.04217744
SDSS J104715.25+000950.8,161.81354796392083,0.16411321036022622,21.32968,0.106700264,18.65814,0.021007108,17.269892,0.010403475,16.57127,0.011423327,16.197868,0.015389493,16.1153,0.0054602087
SDSS J104716.12+000945.9,161.81718898732544,0.1627560179616639,21.590427,0.13196148,20.479198,0.031669945,19.939938,0.02289586,19.675703,0.026930708,19.613161,0.093452916,19.5402,0.044007104
SDSS J104651.64+001130.8,161.71518771837685,0.19189277270279145,19.52944,0.031598303,18.24005,0.02058477,17.735394,0.010798524,17.540033,0.012186027,17.414011,0.02076308,17.4867,0.012398946
SDSS J104652.46+001047.6,161.71859675516967,0.17990226546299493,21.078533,0.08917051,19.758137,0.023754789,19.29299,0.015926752,19.110249,0.019098189,19.00249,0.057546128,19.0861,0.03151498
SDSS J104653.21+000733.3,161.721726345962,0.12592215569503895,21.070719,0.08883207,19.57281,0.023383435,19.038576,0.014125282,18.821424,0.0166141,18.660828,0.043005362,18.882,0.037099246
SDSS J104653.31+000535.6,161.7221582074431,0.09324095618352021,21.38681,0.115890056,19.123035,0.02190641,18.284916,0.011657243,17.96044,0.012909696,17.78233,0.024311054,17.7904,0.015507271
SDSS J104655.41+000112.7,161.73088422064615,0.02019985905117309,21.555214,0.1393664,19.308071,0.022481589,18.402431,0.011923301,18.083773,0.013207121,17.905949,0.026019843,17.9276,0.017024586
SDSS J104657.36+000730.5,161.73900441337446,0.1251537288052066,20.88702,0.076613545,19.577826,0.023440158,18.977623,0.014006615,18.807932,0.016519247,18.55775,0.039779797,18.7292,0.03255229
SDSS J104721.95+001131.2,161.841476921062,0.19201857387325927,18.679302,0.019401569,17.332993,0.028330088,16.87559,0.0101979,16.706312,0.011877137,16.64306,0.018214228,16.6588,0.0076780296
SDSS J104723.09+000353.4,161.84624522007329,0.06485596840869445,17.939972,0.01484445,16.710432,0.028243639,16.236488,0.009998998,15.989961,0.011653958,15.8520155,0.016800705,15.8164,0.004579417
SDSS J104723.32+000932.0,161.84716745097376,0.1589116780161796,18.1619,0.01588284,17.05527,0.02828351,16.715342,0.010135765,16.577553,0.011823795,16.528868,0.01790407,16.6075,0.007407947
SDSS J104723.89+000329.1,161.84954801750632,0.05811097946375781,17.421564,0.013010004,16.010454,0.028186243,15.582709,0.009896608,15.401743,0.011565399,15.347798,0.016425487,15.362,0.0035602031
SDSS J104728.49+000715.6,161.86870976958437,0.12102027098445324,17.505898,0.013241743,15.776108,0.028177973,15.110098,0.009855666,14.826157,0.011518318,14.687874,0.016178947,14.6176,0.002438111
SDSS J104730.25+000311.6,161.87605091388224,0.053226755324258676,18.545671,0.018345404,16.532253,0.028226689,15.787892,0.009922061,15.463002,0.011572575,15.298613,0.016407201,15.2544,0.0033672473
SDSS J104733.67+001010.3,161.8902926259507,0.16953620738912417,18.622898,0.018893627,16.987322,0.028264772,16.352264,0.010029559,16.101252,0.01167641,15.967189,0.016945679,16.0225,0.0051872255
SDSS J104737.61+000928.7,161.90670872817617,0.15797350554579395,17.351856,0.012803511,15.648386,0.028177613,15.008014,0.009849786,14.800705,0.011513123,14.74156,0.01619665,14.7506,0.0026034252
SDSS J104738.11+000851.4,161.90882101784558,0.14762042187228877,17.262905,0.012572723,15.580413,0.028170696,14.902002,0.009841179,14.639543,0.011507569,14.538893,0.016146338,14.4777,0.0022706154
SDSS J104739.82+000122.4,161.9159269921292,0.02291352612861194,18.847988,0.020966308,17.599537,0.028409494,17.153687,0.010327062,16.97446,0.012003776,16.949694,0.01941143,16.9628,0.009307867
SDSS J104740.13+001221.0,161.9172398659719,0.20583910974043218,18.093737,0.015591665,16.937443,0.028257253,16.531382,0.010078198,16.378206,0.011746325,16.38459,0.017600937,16.382,0.0049437927
SDSS J104740.14+000746.9,161.91727851217343,0.12970371374838857,18.437492,0.017525699,16.569952,0.028228654,15.846084,0.009932996,15.594686,0.011586928,15.530678,0.01655278,15.4873,0.0038397291
SDSS J104742.44+000027.2,161.92685493697712,0.007566800926408883,17.48462,0.013206491,15.629128,0.028173666,14.920631,0.009842143,14.636767,0.011506048,14.54363,0.016153554,14.6425,0.0020853095
SDSS J104748.33+000844.2,161.95141016537886,0.14563425254658205,18.309181,0.016686548,17.042414,0.028285619,16.568691,0.01009113,16.386189,0.0117471395,16.397171,0.017659085,16.4277,0.006593827
SDSS J104724.11+001157.8,161.85049064418962,0.1994117958407176,19.042915,0.022971584,17.779617,0.028446872,17.322897,0.010445065,17.124731,0.012100333,17.0083,0.019555839,17.0726,0.007403968
SDSS J104720.66+000420.9,161.83610671640082,0.07248905418210873,19.99384,0.0398651,19.959959,0.03290565,19.903515,0.022276774,19.807407,0.029628983,19.641336,0.09585912,19.7124,0.05102145
SDSS J104724.65+000433.4,161.85274953867355,0.07595464656894968,21.47713,0.1221548,19.43103,0.03047348,18.698265,0.012858186,18.390898,0.014585868,18.124605,0.030640895,18.3437,0.026131723
SDSS J104726.18+000135.1,161.85909580223927,0.026418226797330864,20.472124,0.055993855,18.027369,0.028569657,16.793694,0.010156868,16.181877,0.011695128,15.849585,0.01680321,15.702,0.004276297
SDSS J104726.66+000602.4,161.8611096672196,0.10068683632269318,20.769407,0.06949969,19.740204,0.0316338,19.45907,0.01734482,19.290691,0.021216143,19.211348,0.067534134,19.4969,0.06974494
SDSS J104727.50+001039.9,161.86462013834463,0.1777609382430824,19.895752,0.037327867,19.815678,0.031900603,19.708311,0.019929586,19.685472,0.0271067,19.814508,0.11317186,20.4108,0.15729485
SDSS J104728.51+001206.8,161.8688308422803,0.20191016671427528,20.724836,0.06741434,18.10324,0.028581388,16.687489,0.010126694,15.780427,0.0116149,15.28173,0.016399978,15.13,0.0026099824
SDSS J104728.71+000247.8,161.86963750699394,0.046627333262012294,20.715288,0.06700602,19.844799,0.032274682,19.633066,0.018923452,19.530771,0.024360813,19.392939,0.07868606,19.721,0.08399802
SDSS J104729.05+000914.0,161.87105376525187,0.15391128742188814,21.820454,0.16159374,19.190441,0.029790094,17.819773,0.010920776,17.179636,0.012170522,16.783493,0.01865871,16.7204,0.007979897
SDSS J104729.19+000023.6,161.87164690104208,0.006571168381463902,21.14653,0.093946174,18.63638,0.02901513,17.308556,0.010377789,16.454489,0.011774004,16.00233,0.016921222,15.8742,0.003839126
SDSS J104730.83+000243.6,161.8784875970008,0.0454704565247259,20.982038,0.0824286,19.532335,0.030852951,19.058062,0.014450005,18.795393,0.0163283,18.697506,0.045385264,18.7817,0.037390124
SDSS J104731.10+000543.4,161.87960648799907,0.09540399074975214,21.950827,0.18182078,18.992147,0.029403813,17.826128,0.010926431,17.359234,0.012331752,17.127283,0.020151274,17.006,0.009671567
SDSS J104738.77+001130.5,161.91155666658804,0.19181306013145089,20.687843,0.06539607,19.400679,0.030323697,18.835712,0.013458344,18.648825,0.015714804,18.593721,0.042138062,18.5987,0.032309387
SDSS J104739.47+000051.5,161.91449247577322,0.014320463131342193,20.517418,0.05784133,19.087791,0.029670129,18.547346,0.0121338675,18.301867,0.0141433915,18.221447,0.033291012,18.1785,0.022792093
SDSS J104739.78+000003.6,161.91577310467454,0.0010133561070946933,21.939383,0.20099024,19.527317,0.030921314,18.13931,0.011427066,17.316044,0.012459458,16.93101,0.019444637,16.7429,0.008032403
SDSS J104739.93+000840.5,161.9164165246878,0.14458681926172134,20.06694,0.041675493,19.05408,0.02955183,18.673756,0.012828218,18.525774,0.015116169,18.591385,0.04227824,18.5398,0.030832686
SDSS J104739.99+001038.5,161.9166508586778,0.17737029653890088,19.779205,0.033523224,17.289736,0.028326593,16.075697,0.009970967,15.555024,0.0115816,15.288659,0.016405785,15.1883,0.0032623594
SDSS J104743.55+001046.2,161.93147882739638,0.1795154210829101,21.894524,0.17287597,19.66769,0.03165381,18.26291,0.011945113,17.329014,0.012733106,16.87127,0.019552346,16.6778,0.007734468
SDSS J104743.61+000910.1,161.93172635024447,0.1528167623719059,20.709948,0.06576681,18.813501,0.02918799,18.126507,0.011401095,17.87419,0.0130570885,17.787857,0.02591471,17.8022,0.017093036
